frame,time,face_box,face_prob,face_landmarks,face_aus,face_id
0,0.0,[775.8593  109.36988 953.8343  331.48315],0.9937446713447571,"[[784.12211949 217.86659658]
 [786.75784308 237.94953072]
 [791.93736213 258.27748322]
 [800.31011754 278.44709027]
 [810.78255749 296.58935499]
 [824.50354755 311.77421784]
 [840.15578079 324.10452557]
 [857.03737253 333.97329736]
 [877.46691537 335.0848279 ]
 [899.44201016 328.99614263]
 [920.58748138 316.45909548]
 [939.43240249 300.3176291 ]
 [953.45547855 280.25893021]
 [960.37225676 256.76360929]
 [961.05677497 231.12834144]
 [958.59717786 205.35906541]
 [954.21635056 179.86933661]
 [781.43770537 189.37960529]
 [786.80157176 179.38169152]
 [797.79730174 174.80677176]
 [810.35316947 174.74266952]
 [822.32278335 178.21517885]
 [851.53928751 170.09108984]
 [865.58200049 161.45811164]
 [882.12047851 156.76828173]
 [899.70751369 157.93378991]
 [914.90093541 165.09808654]
 [841.01192284 195.92561609]
 [842.44411123 212.10388815]
 [843.63258868 227.56207359]
 [844.91943574 243.01611352]
 [835.54263949 257.35538304]
 [843.66198987 259.39620781]
 [852.58839315 259.79383171]
 [861.93402159 255.61350644]
 [870.91704607 251.09303308]
 [797.80873376 205.11295009]
 [805.11016044 196.63302386]
 [816.13041586 195.54151928]
 [827.20554179 203.61926794]
 [817.27697909 206.68650651]
 [806.47575292 208.08808833]
 [869.0338397  195.98374879]
 [877.16329873 184.02639604]
 [889.08674765 181.64588875]
 [901.70155168 186.80116618]
 [892.16640997 192.55911684]
 [880.50558186 195.42055988]
 [830.14691651 284.93852711]
 [838.25851798 277.01008034]
 [849.13525289 272.25728023]
 [857.93035853 272.81253529]
 [867.47013044 268.79545355]
 [885.11217964 268.51442671]
 [902.69223762 269.78523386]
 [890.35999107 286.72335112]
 [875.15684974 297.3190273 ]
 [863.72548479 300.52741706]
 [853.49711931 300.8806777 ]
 [841.44096327 295.43504286]
 [834.34166813 284.76046181]
 [850.68318373 279.95463753]
 [859.60002047 279.46930754]
 [869.68806386 276.33526897]
 [898.61118758 271.05073476]
 [871.93888068 286.54457152]
 [861.43534309 289.52879798]
 [851.93643945 289.74109876]]","[8.9736886e-02 9.0626627e-01 1.2233801e-02 7.5141829e-01 8.5162354e-01
 6.7865238e-02 9.2634982e-01 8.5087174e-01 7.6762557e-02 7.3927804e-04
 2.7593339e-03 2.0571439e-05]",1.0
1,0.04,[778.3737  108.3519  960.53925 336.03845],0.9963184595108032,"[[785.70092535 215.01637149]
 [788.26087669 235.6832726 ]
 [793.32195739 256.63601744]
 [801.21837085 277.36622763]
 [811.38345844 296.21447444]
 [825.07306656 312.34471262]
 [841.13581857 325.71363091]
 [858.84034455 336.40939212]
 [880.14164174 337.67985511]
 [902.72740823 330.98427445]
 [924.15040243 317.42307931]
 [943.04859161 300.29616052]
 [956.98110425 279.36274779]
 [963.69603008 255.20747757]
 [964.16740203 229.2064411 ]
 [961.51514345 203.27260363]
 [957.13858068 177.67796573]
 [782.6870039  188.13506478]
 [788.30549653 178.34367043]
 [799.53292015 174.05002296]
 [812.27122134 174.21379766]
 [824.41782418 177.85440224]
 [854.81910232 170.08037436]
 [868.79995829 161.4251527 ]
 [885.12199032 156.50906283]
 [902.56065083 157.27330777]
 [917.68594557 163.99668242]
 [843.54569477 195.40587038]
 [845.1343087  211.55746394]
 [846.5004206  227.07565349]
 [847.91251969 242.6213727 ]
 [838.16179326 256.35907614]
 [846.19436365 258.4969126 ]
 [855.00010753 258.99239421]
 [864.2349368  254.51663852]
 [873.041614   249.6559245 ]
 [799.84724644 204.15580437]
 [807.19775946 195.88695407]
 [818.21415502 194.81495523]
 [829.19510728 202.56865895]
 [819.22170913 205.81073618]
 [808.38945813 207.16715592]
 [871.41582394 194.90923354]
 [879.64960623 183.42454338]
 [891.48292053 181.13409942]
 [903.74924278 186.02176222]
 [894.23732209 191.84369725]
 [882.7128647  194.55457872]
 [831.64435911 283.49506807]
 [840.06727889 275.92390335]
 [851.0562329  271.36345708]
 [859.87983385 271.74375534]
 [869.51629066 267.55982184]
 [886.84806979 266.59799385]
 [904.40541196 267.41383243]
 [892.67664248 285.34473729]
 [877.7720027  296.43633032]
 [866.35615626 299.91938668]
 [856.06326267 300.41857547]
 [843.552104   294.9109602 ]
 [836.05793485 283.44862401]
 [852.44323027 278.75790465]
 [861.42564562 278.1282078 ]
 [871.57177311 274.79634917]
 [900.3312577  268.80830288]
 [874.70789576 285.97509986]
 [864.14809242 289.22786784]
 [854.54566586 289.61986196]]","[9.2192560e-02 9.0588897e-01 1.0383010e-02 7.2188973e-01 8.2250422e-01
 6.6502847e-02 9.1968578e-01 8.4333408e-01 7.6299630e-02 7.6038844e-04
 2.1975632e-03 2.1569973e-05]",1.0
1,0.04,[525.4019  361.79092 576.438   420.35117],0.8510555028915405,"[[526.28601258 385.51500058]
 [527.42041513 390.54494035]
 [528.81458324 395.49272943]
 [530.11117569 400.12178636]
 [532.50106162 403.98040795]
 [536.03841227 407.25398576]
 [540.86154884 409.76875055]
 [545.55149078 412.21787977]
 [550.47457922 413.02662992]
 [555.6016438  411.51284719]
 [561.14392602 408.96039951]
 [567.38915658 405.69075   ]
 [572.73833847 400.85335624]
 [576.06509435 394.74592304]
 [577.24121296 388.03839988]
 [577.21103561 381.12602842]
 [576.91887403 374.27007967]
 [524.7715919  382.80090487]
 [526.98965473 382.42991114]
 [529.67684591 382.04689229]
 [533.08007714 381.8734538 ]
 [536.69050145 382.23694199]
 [548.46124041 380.01254833]
 [551.51616359 378.08298993]
 [555.13237226 376.33128428]
 [559.20746446 375.42630917]
 [563.9140712  375.22989029]
 [544.89329851 385.31092834]
 [545.75837898 387.95872515]
 [546.50350761 390.52234983]
 [547.12742239 393.27076185]
 [546.03247333 396.13682342]
 [546.99219525 396.59273577]
 [547.79442471 396.62871504]
 [548.95317823 396.38407373]
 [550.30355203 395.63271451]
 [531.99203217 387.04018021]
 [533.71020311 385.99729872]
 [536.25602293 385.09421754]
 [539.44881737 385.65235448]
 [537.37674248 387.44566762]
 [534.78137264 388.15056348]
 [551.88457417 383.71369779]
 [553.39642787 381.87498188]
 [556.38570809 381.10551476]
 [560.06156194 381.16102839]
 [557.53039289 383.3886131 ]
 [554.71103489 384.25045079]
 [541.64691395 399.90259218]
 [543.66752177 400.84296453]
 [545.32184947 401.20747638]
 [546.32129419 401.38670015]
 [546.87765175 401.20321178]
 [549.21034169 401.00538862]
 [552.40559363 400.72115386]
 [550.02762103 402.52082324]
 [548.05725336 403.4852643 ]
 [547.22779924 403.5806042 ]
 [546.26627946 403.3615098 ]
 [543.97483116 402.3164258 ]
 [542.28786677 400.02387071]
 [545.86553335 401.10825992]
 [546.72527015 401.31334841]
 [547.35621929 401.21022213]
 [551.38192868 400.91996002]
 [547.29365468 403.02088189]
 [546.63368487 403.12269258]
 [545.68873012 403.05197942]]","[2.2583410e-01 9.8805285e-01 3.9925393e-02 1.4307189e-01 6.9280630e-01
 9.6483296e-01 9.9684459e-01 2.4443290e-01 4.3388546e-01 3.5436342e-03
 2.2837203e-02 1.3102111e-04]",0.0
1,0.04,[632.359   387.91248 673.6552  433.9981 ],0.7106672525405884,"[[634.48948103 410.26270449]
 [636.21447223 414.24385071]
 [638.04297584 418.09475183]
 [639.82886586 421.43987775]
 [642.41776156 424.05101418]
 [645.87007898 426.06880426]
 [650.04526663 427.84359515]
 [654.04192793 429.57575977]
 [657.81323898 429.99061108]
 [661.06418955 428.82034242]
 [663.73052287 426.29208922]
 [666.41032386 422.99659312]
 [668.64010382 418.88668597]
 [669.84767902 414.17404175]
 [670.10321903 409.45370406]
 [670.07384884 404.63212788]
 [669.83807969 400.03979862]
 [637.40120816 411.48155391]
 [639.72459275 410.61140954]
 [642.47251141 410.00147521]
 [645.67984927 409.72644597]
 [648.93921602 409.82839674]
 [658.31247258 407.57394493]
 [660.38714933 405.70005536]
 [662.63005722 404.10013109]
 [665.01435924 402.94900596]
 [667.80632722 402.73585081]
 [655.4241358  412.32665539]
 [656.64198685 414.6836257 ]
 [657.84203696 416.8949163 ]
 [658.98502755 419.15952325]
 [656.0228734  420.53570509]
 [657.26674485 420.87037623]
 [658.43696582 420.80158949]
 [659.277439   420.07432044]
 [659.92629814 419.0244323 ]
 [643.2759999  414.05556858]
 [645.15572923 413.14112008]
 [647.63072121 412.35023797]
 [650.19015062 412.91101038]
 [648.33343315 414.79374528]
 [645.87107587 415.40928245]
 [659.24752939 410.71027577]
 [660.50545263 408.90915751]
 [662.76448357 407.90680707]
 [665.07950115 407.75649309]
 [663.83905995 410.20282865]
 [661.63115788 411.11122727]
 [652.27071929 423.15013766]
 [654.89161003 423.60381544]
 [656.72118056 423.75041902]
 [657.46369052 423.76217604]
 [657.83149886 423.47609758]
 [658.55635691 422.90675402]
 [659.69813752 421.75608337]
 [659.2318176  423.79355192]
 [658.41514158 424.96148407]
 [657.80503738 425.3039515 ]
 [657.00227308 425.37632644]
 [654.81696415 424.77047205]
 [653.2659291  423.36264014]
 [656.63888443 423.65686953]
 [657.3869108  423.67141008]
 [657.73867059 423.42107356]
 [659.06240034 422.08459735]
 [657.99611497 424.44560289]
 [657.58426476 424.73262012]
 [656.8120985  424.82186913]]","[4.6586615e-01 9.8250449e-01 4.3545896e-03 2.5168008e-01 8.0195040e-01
 7.7136123e-01 9.9839002e-01 1.1845771e-01 2.5215393e-01 1.2684168e-03
 2.1258683e-03 3.5756052e-06]",1.0
2,0.08,[780.72064 109.44356 963.25354 337.16403],0.9964269995689392,"[[788.03750372 214.58298731]
 [790.70974088 235.3693037 ]
 [795.85249758 256.3167398 ]
 [803.74782836 277.06881809]
 [813.79052466 296.05080891]
 [827.25220537 312.41869259]
 [843.13162899 326.10060978]
 [860.7297895  336.99433136]
 [882.09365582 338.46188831]
 [904.76013041 331.9404285 ]
 [926.17407537 318.49601436]
 [944.96135092 301.28067541]
 [958.77544737 280.2576952 ]
 [965.47439194 256.03992391]
 [966.08556366 229.96608305]
 [963.76892543 203.93860328]
 [959.71034026 178.23025513]
 [784.69206041 188.16325772]
 [790.26960558 178.20331442]
 [801.58334708 173.78390479]
 [814.48760962 173.81411064]
 [826.815804   177.33600605]
 [858.32469082 169.52160883]
 [872.5600431  161.02770138]
 [889.09854031 156.29185486]
 [906.66494107 157.29031312]
 [921.73163271 164.36133313]
 [846.40981233 194.73895955]
 [847.82126522 210.9562664 ]
 [849.0087477  226.53020906]
 [850.24784303 242.14929986]
 [840.35953617 255.70979047]
 [848.4563092  257.94861603]
 [857.41492903 258.5337584 ]
 [866.8645463  254.12495065]
 [875.88498092 249.30914092]
 [801.91475904 203.97136617]
 [809.40025216 195.86679745]
 [820.43100154 194.6961652 ]
 [831.60420752 202.07138109]
 [821.56926429 205.34672546]
 [810.71364915 206.78574848]
 [874.88937473 194.50813103]
 [883.33977318 183.39826751]
 [895.18972254 181.19364727]
 [907.56046867 185.95458555]
 [897.89723372 191.60764205]
 [886.30940056 194.21316671]
 [834.22483182 283.16705513]
 [842.44790947 275.51695752]
 [853.39426672 270.96397209]
 [862.33720994 271.41991186]
 [872.06290221 267.34729576]
 [889.57704759 266.6101079 ]
 [907.16749763 267.84354496]
 [895.43837166 285.6574409 ]
 [880.45787191 296.70722055]
 [868.91318059 300.08960652]
 [858.48550892 300.46994972]
 [845.98041987 294.75890088]
 [838.55458117 283.10361433]
 [854.80285442 278.36518455]
 [863.91587353 277.83151078]
 [874.16360831 274.59924269]
 [903.0710814  269.18348598]
 [877.35373116 286.1445241 ]
 [866.67493856 289.32035375]
 [856.93488097 289.5865612 ]]","[9.8223045e-02 9.2125911e-01 9.6295150e-03 7.3018897e-01 8.0815881e-01
 7.1577765e-02 9.1664994e-01 8.2557321e-01 7.9943232e-02 7.2933652e-04
 2.3803827e-03 2.1752463e-05]",1.0
2,0.08,[525.3536  361.65445 576.152   419.81955],0.8388840556144714,"[[526.04992168 385.81650436]
 [527.16562784 390.70091581]
 [528.49558038 395.51308787]
 [529.64759517 400.07878566]
 [531.92237034 403.89213753]
 [535.47622967 407.03660607]
 [540.43563735 409.29143023]
 [545.25304407 411.43538976]
 [550.10473382 412.15765071]
 [555.04623318 410.68190563]
 [560.37225175 408.31341934]
 [566.30319953 405.25393224]
 [571.28232265 400.64130175]
 [574.2657603  394.84941888]
 [575.28554499 388.54388535]
 [575.22841275 382.02692002]
 [574.93078923 375.55421925]
 [525.38158852 383.40462381]
 [527.64125562 383.18024302]
 [530.24452826 382.85723889]
 [533.5199104  382.7428543 ]
 [537.02481097 383.10308307]
 [548.54769909 381.0432421 ]
 [551.32272971 379.19867808]
 [554.61549079 377.47733271]
 [558.36819601 376.4877106 ]
 [562.8187387  376.13016105]
 [545.16588968 385.98309326]
 [546.11194384 388.39237404]
 [546.95500106 390.73092687]
 [547.67933518 393.25287199]
 [546.5669471  396.11035633]
 [547.41303647 396.49612093]
 [548.06232262 396.50946534]
 [548.99747878 396.35560369]
 [550.15116763 395.68761098]
 [532.46913719 387.55245984]
 [534.12373096 386.57136321]
 [536.57053757 385.71205139]
 [539.64394927 386.2954396 ]
 [537.66463482 388.0520159 ]
 [535.16415679 388.70304817]
 [551.5723747  384.51633561]
 [552.91391075 382.72284138]
 [555.73645425 381.95216584]
 [559.23618114 382.02128625]
 [556.89220333 384.19142091]
 [554.23321474 385.04343784]
 [541.67950535 399.69828713]
 [543.8168869  400.63138676]
 [545.55083203 401.02914321]
 [546.48608428 401.18735814]
 [546.93873352 401.05922818]
 [549.06152344 400.88542199]
 [552.02804685 400.67170823]
 [549.80092037 402.36836958]
 [547.92930907 403.1737901 ]
 [547.22015971 403.22302878]
 [546.35116386 403.01528692]
 [544.04970634 402.0685842 ]
 [542.26861787 399.83795071]
 [546.05012941 400.86071026]
 [546.8499217  401.05223632]
 [547.3709929  400.97783136]
 [551.06931901 400.86640501]
 [547.26934665 402.84791827]
 [546.71073669 402.90703869]
 [545.8340838  402.87801802]]","[2.7005836e-01 9.8244959e-01 6.1339337e-02 1.1038409e-01 6.7991978e-01
 9.2392039e-01 9.9648547e-01 2.3400396e-01 4.0770519e-01 7.5460705e-03
 3.0514743e-02 1.8764935e-04]",0.0
3,0.12,[780.55096 110.46995 962.70703 337.2453 ],0.9982262253761292,"[[789.08718357 214.38682204]
 [791.96504273 235.41156954]
 [797.32619213 256.56177342]
 [805.48231964 277.5387454 ]
 [815.89744216 296.56292617]
 [829.66327572 312.79272276]
 [845.65585908 326.27793396]
 [863.13829422 337.02363753]
 [884.14731234 338.40831792]
 [906.4061299  331.91911179]
 [927.34368056 318.54866624]
 [945.86941659 301.52939898]
 [959.61187148 280.73598415]
 [966.45070034 256.78353792]
 [967.27443624 230.85651433]
 [965.19032764 204.86645579]
 [961.28953582 179.1308932 ]
 [786.57944754 188.05450943]
 [792.38892308 178.1349501 ]
 [803.85953839 173.83416241]
 [816.82088006 174.05206311]
 [829.14857948 177.77641842]
 [860.00625077 170.03048801]
 [874.28223145 161.49809901]
 [890.83215004 156.69019586]
 [908.4073754  157.64806867]
 [923.51867688 164.79510176]
 [848.58030099 195.24224961]
 [850.09419715 211.6530253 ]
 [851.37712616 227.40083098]
 [852.71561703 243.16800141]
 [842.30167258 256.54349864]
 [850.5092175  258.74049318]
 [859.5652476  259.32107002]
 [868.94622293 254.93298107]
 [877.86374974 250.16729593]
 [803.66276465 204.01947176]
 [811.27431339 195.96568304]
 [822.34716824 194.93404537]
 [833.46148074 202.50639796]
 [823.35857311 205.62945414]
 [812.4372358  206.97120184]
 [876.60600078 195.14543894]
 [885.03371769 183.87761825]
 [896.89209455 181.66347152]
 [909.2819674  186.4255017 ]
 [899.63917315 192.09431362]
 [888.00912666 194.76335889]
 [836.23432678 284.52242804]
 [844.34164757 276.43599272]
 [855.354287   271.64600211]
 [864.23923248 272.05341232]
 [873.89474076 267.97351456]
 [891.22608912 267.46443129]
 [908.42366606 269.08843303]
 [897.21418762 287.0930897 ]
 [882.53278738 298.33137703]
 [871.04917413 301.77009094]
 [860.65219912 302.1807906 ]
 [848.06604856 296.33049703]
 [840.49528196 284.44648325]
 [856.69672653 278.89780194]
 [865.76037329 278.31172961]
 [875.93116522 275.04297119]
 [904.42366827 270.399701  ]
 [879.50122261 287.81871611]
 [868.91486862 291.08391094]
 [859.1786119  291.34400028]]","[9.5139317e-02 9.1007817e-01 1.1657505e-02 7.4688143e-01 8.2066011e-01
 6.6951931e-02 9.1983974e-01 7.9250580e-01 7.3199071e-02 6.2913104e-04
 2.6429927e-03 1.6995386e-05]",1.0
3,0.12,[671.4103  322.85046 734.0085  400.4177 ],0.8536470532417297,"[[665.77674666 348.17355585]
 [665.57052791 355.69755411]
 [666.30707166 363.26978278]
 [667.80923975 370.69997931]
 [670.19028044 377.63159108]
 [673.85346544 383.95227075]
 [678.69460696 389.43818426]
 [683.92024183 394.32569098]
 [690.84708583 396.77565718]
 [698.59817517 396.67733908]
 [706.7970345  394.55538678]
 [715.15645123 391.02863264]
 [722.42949009 385.60859823]
 [727.73015118 378.24653673]
 [730.97449899 369.44125938]
 [733.03294587 360.29278374]
 [734.44558454 351.18339252]
 [668.23782879 339.61452675]
 [672.2941016  338.46646905]
 [676.77470756 338.95543784]
 [681.39505011 340.23984373]
 [685.73943698 342.17113256]
 [700.15321064 342.68727541]
 [705.71799517 341.50198376]
 [711.64307404 341.07655096]
 [717.5127244  342.04162121]
 [722.65316105 344.48079705]
 [692.88370061 347.61434221]
 [692.1284306  352.20202494]
 [691.29012203 356.64207423]
 [690.42877865 361.20149231]
 [686.66398001 365.80059958]
 [688.7488637  367.01302791]
 [691.05425191 367.84651661]
 [694.09459329 367.82515335]
 [697.17863286 367.55886006]
 [674.02373052 346.72200942]
 [677.57013673 345.21771169]
 [681.52992153 345.40461528]
 [685.13957381 347.91857159]
 [681.37736857 348.69234872]
 [677.43100035 348.48812485]
 [703.56515312 349.53145909]
 [707.33988142 347.54031599]
 [711.63008213 347.98921847]
 [715.81829548 350.11142445]
 [711.66443276 351.38426876]
 [707.46557403 351.03341484]
 [682.09119064 375.28763938]
 [685.14225554 374.35092664]
 [688.32551241 373.72502303]
 [690.47001934 374.86775804]
 [692.96969271 374.72787762]
 [697.4964838  376.7692647 ]
 [702.25943041 379.16288733]
 [697.46597004 381.32386971]
 [693.06192708 382.12523651]
 [690.26233232 381.8009553 ]
 [687.73725724 380.90089893]
 [684.74729574 378.69029093]
 [683.34246445 375.62993622]
 [688.28143823 376.10241032]
 [690.49627948 376.82077932]
 [693.01083374 377.17405224]
 [700.65333104 379.04895449]
 [692.88520455 378.37729836]
 [690.32221377 378.01131439]
 [688.02394438 377.27436805]]","[8.0577421e-01 9.3502825e-01 2.3835694e-02 6.5733880e-02 8.5649043e-01
 1.2837318e-01 8.7970340e-01 6.3120180e-01 3.4689825e-02 1.0163862e-03
 4.1464795e-03 1.1665411e-04]",0.0
3,0.12,[683.73145 230.34763 708.2848  259.06772],0.8178146481513977,"[[685.81999078 242.99597585]
 [686.08416378 245.06662512]
 [686.58901811 247.20055842]
 [687.16600418 249.15653968]
 [687.91377723 250.88788772]
 [689.0780893  252.48398805]
 [691.07165456 253.75068986]
 [693.35796237 254.76871872]
 [695.83474815 255.16210043]
 [698.2837677  254.71767986]
 [700.81469476 253.8180902 ]
 [703.18879128 252.22900832]
 [705.0224781  249.78228295]
 [706.0381037  246.85710335]
 [706.3773495  243.74554062]
 [706.1654067  240.50528014]
 [705.67754149 237.49117547]
 [686.37794167 239.76929897]
 [687.47581944 239.46462774]
 [688.67822111 239.24308622]
 [690.0993216  239.21780193]
 [691.44811869 239.47695607]
 [696.41960382 237.91730964]
 [697.40693569 236.69759744]
 [698.61739159 235.7612499 ]
 [699.96982396 235.09212458]
 [701.72631502 234.75816095]
 [695.08790672 240.50859714]
 [695.71038127 241.72082776]
 [696.30309761 242.88002843]
 [696.78411961 244.08222938]
 [695.92826784 245.75800204]
 [696.35047436 245.94057822]
 [696.66975558 245.84554756]
 [696.98260665 245.58671439]
 [697.25613296 245.07774019]
 [689.30232823 242.35663915]
 [689.9175939  241.68851519]
 [691.00708306 241.13461846]
 [692.51614034 241.14629591]
 [691.63950413 242.11554968]
 [690.57737619 242.60853881]
 [697.7615273  239.9067747 ]
 [698.28341901 239.11483014]
 [699.33173716 238.58484888]
 [700.65346718 238.47483361]
 [699.96739388 239.40848911]
 [698.96950483 239.89814782]
 [693.08684647 248.18157637]
 [694.16710079 247.5953474 ]
 [695.20625293 247.41253161]
 [695.63817441 247.48017693]
 [695.93327641 247.39889884]
 [696.64735019 247.50805044]
 [697.46994615 247.93634915]
 [696.86225235 248.75578725]
 [696.16541266 249.14562845]
 [695.78918457 249.23625672]
 [695.35428405 249.27719796]
 [694.21654284 249.05229294]
 [693.61985683 248.16105032]
 [695.20732045 247.68833244]
 [695.61208367 247.68196666]
 [695.87925673 247.68180215]
 [697.00298965 247.95880282]
 [695.90591073 248.74819124]
 [695.62922299 248.77633119]
 [695.18652797 248.89518523]]","[0.26348108 0.9314615  0.06486154 0.36590603 0.64298695 0.9423958
 0.9416631  0.6553538  0.4906837  0.11728597 0.02332381 0.00619541]",0.0
4,0.16,[782.67255 113.6074  961.7779  337.29575],0.9994224309921265,"[[789.5546906  216.41881943]
 [792.83856416 237.6228404 ]
 [798.51714933 258.84775686]
 [806.83807945 279.87488079]
 [817.37072802 298.83191013]
 [831.3029027  314.78781796]
 [847.41334438 327.81385231]
 [864.87012839 338.0074482 ]
 [885.70402384 339.07879543]
 [907.65257025 332.55631542]
 [928.17139196 319.26823139]
 [946.33692932 302.44789696]
 [959.72206211 281.9516573 ]
 [966.32149363 258.35173702]
 [967.1279459  232.75663948]
 [965.24146891 207.08421707]
 [961.55728531 181.53458619]
 [787.42497051 190.58902431]
 [793.09716988 179.89182544]
 [804.78287113 174.88610888]
 [818.18003845 174.64593959]
 [830.97769666 178.16648054]
 [861.93665648 170.48644817]
 [876.52989054 162.14429426]
 [893.33782673 157.74950337]
 [910.97268581 159.34587049]
 [925.70992231 167.26889813]
 [850.49462962 195.8432529 ]
 [852.04832387 212.3595922 ]
 [853.37220645 228.17606163]
 [854.77749515 244.0093646 ]
 [843.91033864 257.46837187]
 [852.22543335 259.60152626]
 [861.37728071 260.16817617]
 [870.72994614 255.81863308]
 [879.58278084 251.13467216]
 [804.924878   205.02175713]
 [812.58749425 196.60474062]
 [823.81041789 195.54786444]
 [834.98153734 203.45110703]
 [824.82225871 206.54399872]
 [813.73035026 207.93858218]
 [878.15354538 196.09536338]
 [886.73744249 184.50459623]
 [898.73254299 182.37670755]
 [911.02220154 187.53312778]
 [901.43662167 193.16875362]
 [889.65652704 195.7680974 ]
 [837.56921673 286.08945179]
 [845.92246532 277.75126648]
 [857.03696227 272.83954096]
 [865.91761899 273.22893333]
 [875.5161314  269.14196777]
 [892.49417973 268.76986599]
 [909.20076704 270.48413229]
 [898.19254351 287.89045429]
 [883.84391403 298.81317759]
 [872.47370815 302.26040411]
 [862.13903236 302.74872494]
 [849.5408082  297.28134441]
 [841.78557849 285.90749502]
 [858.37512922 279.97791624]
 [867.42695379 279.35259676]
 [877.52310181 276.07008791]
 [905.17129946 271.74213552]
 [880.86614704 288.42553568]
 [870.36988854 291.74477577]
 [860.68257356 292.06622887]]","[9.70336795e-02 8.96497130e-01 1.30734285e-02 7.15974271e-01
 8.41498137e-01 6.21511862e-02 9.18777883e-01 7.81546295e-01
 6.46917745e-02 6.29485701e-04 3.13806720e-03 1.63252498e-05]",1.0
